date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-04-26,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6946.947198381167,0.25,0.02,-0.0598965574202163,0.0798965574202163,0.08,IM2405,6923.0073006906905,0.057534246575342465,200.0,0.0,False,False,True,False
2024-04-29,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6943.315472158465,0.25,0.02,-0.05991132036312073,0.07991132036312074,0.08,IM2405,6922.80123227511,0.049315068493150684,200.0,0.0,False,False,True,False
2024-04-30,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6939.431499742268,0.25,0.02,-0.059916242422483564,0.07991624242248356,0.08,IM2405,6920.066186810166,0.04657534246575343,200.0,0.0,False,False,True,False
2024-05-06,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6935.2999610168235,0.25,0.02,-0.059945786106450745,0.07994578610645074,0.08,IM2405,6922.770749815401,0.030136986301369864,200.0,0.0,False,False,True,False
2024-05-07,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6930.925834164498,0.25,0.02,-0.05995071194236186,0.07995071194236186,0.08,IM2405,6919.541890652776,0.0273972602739726,200.0,0.0,False,False,True,False
2024-05-08,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6926.314389667463,0.25,0.02,-0.05995563831804727,0.07995563831804726,0.08,IM2405,6916.074815958378,0.024657534246575342,200.0,0.0,False,False,True,False
2024-05-09,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6921.471183957162,0.25,0.02,-0.059960565233576096,0.0799605652335761,0.08,IM2405,6912.37495766811,0.021917808219178082,200.0,0.0,False,False,True,False
2024-05-10,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6916.402052719252,0.25,0.02,-0.05996549268900454,0.07996549268900455,0.08,IM2405,6908.448030261483,0.019178082191780823,200.0,0.0,False,False,True,False
2024-05-13,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6911.113103862053,0.25,0.02,-0.05980808157892909,0.07980808157892909,0.08,IM2406,6866.947963488457,0.10684931506849316,200.0,0.0,False,False,True,False
2024-05-14,-449474.6818703105,0.0,119562.969121103,-569037.6509914135,-569037.6509914135,0.0,-569037.6509914135,119562.969121103,-449474.6818703105,6905.610710156994,0.25,0.02,-0.059812992328172346,0.07981299232817235,0.08,IM2406,6862.608739920658,0.10410958904109589,200.0,0.0,False,False,True,False
