scenario_id,variant,tenor,r,q,vol,ko_barrier,ki_barrier,product_protection_type,product_protection_rate,interest_protection_type,interest_protection_rate,quoted_ko_rate,product_pv,interest_pv,combined_pv,protected_snowball_pv,quote_ko_sensitivity,quote_ki_sensitivity,interest_ko_sensitivity,interest_ki_sensitivity
2929,standard,3.0,0.05,0.083333,0.35,97.5,65.0,NONE,0.0,FULL,0.0,0.38312715006456854,2.709113677691903,2.709113677691903,0.0,97.2908863223081,,,,
2930,standard,3.0,0.05,0.083333,0.35,97.5,70.0,NONE,0.0,FULL,0.0,0.3834526406474175,2.709113677691903,2.709113677691903,0.0,97.2908863223081,,,,
2931,standard,3.0,0.05,0.083333,0.35,97.5,75.0,NONE,0.0,FULL,0.0,0.38346663218508414,2.709113677691903,2.709113677691903,0.0,97.2908863223081,,,,
2932,standard,3.0,0.05,0.083333,0.35,97.5,80.0,NONE,0.0,FULL,0.0,0.3834667127977411,2.709113677691903,2.709113677691903,0.0,97.2908863223081,,,,
2933,standard,3.0,0.05,0.083333,0.35,100.0,65.0,NONE,0.0,FULL,0.0,0.41856630957902224,3.3733237452650258,3.3733237452650258,0.0,96.62667625473497,,,,
2934,standard,3.0,0.05,0.083333,0.35,100.0,70.0,NONE,0.0,FULL,0.0,0.4193473801641308,3.3733237452650258,3.3733237452650258,0.0,96.62667625473497,,,,
2935,standard,3.0,0.05,0.083333,0.35,100.0,75.0,NONE,0.0,FULL,0.0,0.4194033698188308,3.3733237452650258,3.3733237452650258,0.0,96.62667625473497,,,,
2936,standard,3.0,0.05,0.083333,0.35,100.0,80.0,NONE,0.0,FULL,0.0,0.41940438819950965,3.3733237452650258,3.3733237452650258,0.0,96.62667625473497,,,,
2937,standard,3.0,0.05,0.083333,0.35,102.5,65.0,NONE,0.0,FULL,0.0,0.44560078016298527,4.042762792462355,4.042762792462355,0.0,95.95723720753764,,,,
2938,standard,3.0,0.05,0.083333,0.35,102.5,70.0,NONE,0.0,FULL,0.0,0.44721367367418524,4.042762792462355,4.042762792462355,0.0,95.95723720753764,,,,
2939,standard,3.0,0.05,0.083333,0.35,102.5,75.0,NONE,0.0,FULL,0.0,0.4473903861580938,4.042762792462355,4.042762792462355,0.0,95.95723720753764,,,,
2940,standard,3.0,0.05,0.083333,0.35,102.5,80.0,NONE,0.0,FULL,0.0,0.4473971437240708,4.042762792462355,4.042762792462355,0.0,95.95723720753764,,,,
2941,standard,3.0,0.05,0.083333,0.35,105.0,65.0,NONE,0.0,FULL,0.0,0.47031749505448156,4.740349069640317,4.740349069640317,0.0,95.25965093035968,,,,
2942,standard,3.0,0.05,0.083333,0.35,105.0,70.0,NONE,0.0,FULL,0.0,0.4730494642576429,4.740349069640317,4.740349069640317,0.0,95.25965093035968,,,,
2943,standard,3.0,0.05,0.083333,0.35,105.0,75.0,NONE,0.0,FULL,0.0,0.4734559006833734,4.740349069640317,4.740349069640317,0.0,95.25965093035968,,,,
2944,standard,3.0,0.05,0.083333,0.35,105.0,80.0,NONE,0.0,FULL,0.0,0.4734771748225376,4.740349069640317,4.740349069640317,0.0,95.25965093035968,,,,
2945,standard,3.0,0.05,0.116667,0.15,97.5,65.0,NONE,0.0,FULL,0.0,0.2953179584902123,2.4300220632709824,2.4300220632709824,0.0,97.56997793672902,,,,
2946,standard,3.0,0.05,0.116667,0.15,97.5,70.0,NONE,0.0,FULL,0.0,0.3649489481545243,2.4300220632709824,2.4300220632709824,0.0,97.56997793672902,,,,
2947,standard,3.0,0.05,0.116667,0.15,97.5,75.0,NONE,0.0,FULL,0.0,0.4125549239862619,2.4300220632709824,2.4300220632709824,0.0,97.56997793672902,,,,
2948,standard,3.0,0.05,0.116667,0.15,97.5,80.0,NONE,0.0,FULL,0.0,0.42961346053747235,2.4300220632709824,2.4300220632709824,0.0,97.56997793672902,,,,
2949,standard,3.0,0.05,0.116667,0.15,100.0,65.0,NONE,0.0,FULL,0.0,0.3232851473117682,4.0995845497553205,4.0995845497553205,0.0,95.90041545024468,,,,
2950,standard,3.0,0.05,0.116667,0.15,100.0,70.0,NONE,0.0,FULL,0.0,0.4147093680213557,4.0995845497553205,4.0995845497553205,0.0,95.90041545024468,,,,
2951,standard,3.0,0.05,0.116667,0.15,100.0,75.0,NONE,0.0,FULL,0.0,0.4950907953247382,4.0995845497553205,4.0995845497553205,0.0,95.90041545024468,,,,
2952,standard,3.0,0.05,0.116667,0.15,100.0,80.0,NONE,0.0,FULL,0.0,0.5360619465487754,4.0995845497553205,4.0995845497553205,0.0,95.90041545024468,,,,
2953,standard,3.0,0.05,0.116667,0.15,102.5,65.0,NONE,0.0,FULL,0.0,0.32824530166211713,5.980624047330821,5.980624047330821,0.0,94.01937595266918,,,,
2954,standard,3.0,0.05,0.116667,0.15,102.5,70.0,NONE,0.0,FULL,0.0,0.4297568407053826,5.980624047330821,5.980624047330821,0.0,94.01937595266918,,,,
2955,standard,3.0,0.05,0.116667,0.15,102.5,75.0,NONE,0.0,FULL,0.0,0.5352388632833855,5.980624047330821,5.980624047330821,0.0,94.01937595266918,,,,
2956,standard,3.0,0.05,0.116667,0.15,102.5,80.0,NONE,0.0,FULL,0.0,0.6068749520113774,5.980624047330821,5.980624047330821,0.0,94.01937595266918,,,,
2957,standard,3.0,0.05,0.116667,0.15,105.0,65.0,NONE,0.0,FULL,0.0,0.3247432593700864,7.7136540472026525,7.7136540472026525,0.0,92.28634595279735,,,,
2958,standard,3.0,0.05,0.116667,0.15,105.0,70.0,NONE,0.0,FULL,0.0,0.4316657679174875,7.7136540472026525,7.7136540472026525,0.0,92.28634595279735,,,,
2959,standard,3.0,0.05,0.116667,0.15,105.0,75.0,NONE,0.0,FULL,0.0,0.5525661991425924,7.7136540472026525,7.7136540472026525,0.0,92.28634595279735,,,,
2960,standard,3.0,0.05,0.116667,0.15,105.0,80.0,NONE,0.0,FULL,0.0,0.6558787873567741,7.7136540472026525,7.7136540472026525,0.0,92.28634595279735,,,,
2961,standard,3.0,0.05,0.116667,0.216667,97.5,65.0,NONE,0.0,FULL,0.0,0.3744414034840262,2.6621633588785016,2.6621633588785016,0.0,97.3378366411215,,,,
2962,standard,3.0,0.05,0.116667,0.216667,97.5,70.0,NONE,0.0,FULL,0.0,0.39456738249458306,2.6621633588785016,2.6621633588785016,0.0,97.3378366411215,,,,
2963,standard,3.0,0.05,0.116667,0.216667,97.5,75.0,NONE,0.0,FULL,0.0,0.4004386778701457,2.6621633588785016,2.6621633588785016,0.0,97.3378366411215,,,,
2964,standard,3.0,0.05,0.116667,0.216667,97.5,80.0,NONE,0.0,FULL,0.0,0.40095754181020593,2.6621633588785016,2.6621633588785016,0.0,97.3378366411215,,,,
2965,standard,3.0,0.05,0.116667,0.216667,100.0,65.0,NONE,0.0,FULL,0.0,0.4218008536094046,3.790674271330502,3.790674271330502,0.0,96.2093257286695,,,,
2966,standard,3.0,0.05,0.116667,0.216667,100.0,70.0,NONE,0.0,FULL,0.0,0.4533808639916674,3.790674271330502,3.790674271330502,0.0,96.2093257286695,,,,
2967,standard,3.0,0.05,0.116667,0.216667,100.0,75.0,NONE,0.0,FULL,0.0,0.46616963745925044,3.790674271330502,3.790674271330502,0.0,96.2093257286695,,,,
2968,standard,3.0,0.05,0.116667,0.216667,100.0,80.0,NONE,0.0,FULL,0.0,0.4680835863347677,3.790674271330502,3.790674271330502,0.0,96.2093257286695,,,,
2969,standard,3.0,0.05,0.116667,0.216667,102.5,65.0,NONE,0.0,FULL,0.0,0.452952800219319,5.0240501504804485,5.0240501504804485,0.0,94.97594984951955,,,,
2970,standard,3.0,0.05,0.116667,0.216667,102.5,70.0,NONE,0.0,FULL,0.0,0.4958456864931451,5.0240501504804485,5.0240501504804485,0.0,94.97594984951955,,,,
2971,standard,3.0,0.05,0.116667,0.216667,102.5,75.0,NONE,0.0,FULL,0.0,0.5185205695785983,5.0240501504804485,5.0240501504804485,0.0,94.97594984951955,,,,
2972,standard,3.0,0.05,0.116667,0.216667,102.5,80.0,NONE,0.0,FULL,0.0,0.523604893256936,5.0240501504804485,5.0240501504804485,0.0,94.97594984951955,,,,
2973,standard,3.0,0.05,0.116667,0.216667,105.0,65.0,NONE,0.0,FULL,0.0,0.47235919670925036,6.23634699734302,6.23634699734302,0.0,93.76365300265698,,,,
2974,standard,3.0,0.05,0.116667,0.216667,105.0,70.0,NONE,0.0,FULL,0.0,0.5275664865005901,6.23634699734302,6.23634699734302,0.0,93.76365300265698,,,,
2975,standard,3.0,0.05,0.116667,0.216667,105.0,75.0,NONE,0.0,FULL,0.0,0.5609698693716105,6.23634699734302,6.23634699734302,0.0,93.76365300265698,,,,
2976,standard,3.0,0.05,0.116667,0.216667,105.0,80.0,NONE,0.0,FULL,0.0,0.5714651949063957,6.23634699734302,6.23634699734302,0.0,93.76365300265698,,,,
2977,standard,3.0,0.05,0.116667,0.283333,97.5,65.0,NONE,0.0,FULL,0.0,0.42499448475506973,2.8218094508815312,2.8218094508815312,0.0,97.17819054911847,,,,
2978,standard,3.0,0.05,0.116667,0.283333,97.5,70.0,NONE,0.0,FULL,0.0,0.42840722789509555,2.8218094508815312,2.8218094508815312,0.0,97.17819054911847,,,,
2979,standard,3.0,0.05,0.116667,0.283333,97.5,75.0,NONE,0.0,FULL,0.0,0.42880733492254297,2.8218094508815312,2.8218094508815312,0.0,97.17819054911847,,,,
2980,standard,3.0,0.05,0.116667,0.283333,97.5,80.0,NONE,0.0,FULL,0.0,0.42881810231441625,2.8218094508815312,2.8218094508815312,0.0,97.17819054911847,,,,
2981,standard,3.0,0.05,0.116667,0.283333,100.0,65.0,NONE,0.0,FULL,0.0,0.4719762796196274,3.6765452921683988,3.6765452921683988,0.0,96.3234547078316,,,,
2982,standard,3.0,0.05,0.116667,0.283333,100.0,70.0,NONE,0.0,FULL,0.0,0.4786979863201186,3.6765452921683988,3.6765452921683988,0.0,96.3234547078316,,,,
2983,standard,3.0,0.05,0.116667,0.283333,100.0,75.0,NONE,0.0,FULL,0.0,0.47988414491083725,3.6765452921683988,3.6765452921683988,0.0,96.3234547078316,,,,
2984,standard,3.0,0.05,0.116667,0.283333,100.0,80.0,NONE,0.0,FULL,0.0,0.4799543367534937,3.6765452921683988,3.6765452921683988,0.0,96.3234547078316,,,,
2985,standard,3.0,0.05,0.116667,0.283333,102.5,65.0,NONE,0.0,FULL,0.0,0.510135248890066,4.594623245950785,4.594623245950785,0.0,95.40537675404921,,,,
2986,standard,3.0,0.05,0.116667,0.283333,102.5,70.0,NONE,0.0,FULL,0.0,0.5215742141639345,4.594623245950785,4.594623245950785,0.0,95.40537675404921,,,,
2987,standard,3.0,0.05,0.116667,0.283333,102.5,75.0,NONE,0.0,FULL,0.0,0.5243608886810187,4.594623245950785,4.594623245950785,0.0,95.40537675404921,,,,
2988,standard,3.0,0.05,0.116667,0.283333,102.5,80.0,NONE,0.0,FULL,0.0,0.5245880414722871,4.594623245950785,4.594623245950785,0.0,95.40537675404921,,,,
2989,standard,3.0,0.05,0.116667,0.283333,105.0,65.0,NONE,0.0,FULL,0.0,0.538055216194866,5.480154388069451,5.480154388069451,0.0,94.51984561193055,,,,
2990,standard,3.0,0.05,0.116667,0.283333,105.0,70.0,NONE,0.0,FULL,0.0,0.5547073922033547,5.480154388069451,5.480154388069451,0.0,94.51984561193055,,,,
2991,standard,3.0,0.05,0.116667,0.283333,105.0,75.0,NONE,0.0,FULL,0.0,0.5596727393364833,5.480154388069451,5.480154388069451,0.0,94.51984561193055,,,,
2992,standard,3.0,0.05,0.116667,0.283333,105.0,80.0,NONE,0.0,FULL,0.0,0.5604012819739794,5.480154388069451,5.480154388069451,0.0,94.51984561193055,,,,
2993,standard,3.0,0.05,0.116667,0.35,97.5,65.0,NONE,0.0,FULL,0.0,0.4639625413100938,2.93192997265281,2.93192997265281,0.0,97.06807002734719,,,,
2994,standard,3.0,0.05,0.116667,0.35,97.5,70.0,NONE,0.0,FULL,0.0,0.46433739780227834,2.93192997265281,2.93192997265281,0.0,97.06807002734719,,,,
2995,standard,3.0,0.05,0.116667,0.35,97.5,75.0,NONE,0.0,FULL,0.0,0.4643534363539455,2.93192997265281,2.93192997265281,0.0,97.06807002734719,,,,
2996,standard,3.0,0.05,0.116667,0.35,97.5,80.0,NONE,0.0,FULL,0.0,0.4643535284740118,2.93192997265281,2.93192997265281,0.0,97.06807002734719,,,,
2997,standard,3.0,0.05,0.116667,0.35,100.0,65.0,NONE,0.0,FULL,0.0,0.5097396877324785,3.6432863517197944,3.6432863517197944,0.0,96.3567136482802,,,,
2998,standard,3.0,0.05,0.116667,0.35,100.0,70.0,NONE,0.0,FULL,0.0,0.5106536635267206,3.6432863517197944,3.6432863517197944,0.0,96.3567136482802,,,,
2999,standard,3.0,0.05,0.116667,0.35,100.0,75.0,NONE,0.0,FULL,0.0,0.5107188837484109,3.6432863517197944,3.6432863517197944,0.0,96.3567136482802,,,,
3000,standard,3.0,0.05,0.116667,0.35,100.0,80.0,NONE,0.0,FULL,0.0,0.5107200666040135,3.6432863517197944,3.6432863517197944,0.0,96.3567136482802,,,,
3001,standard,3.0,0.05,0.116667,0.35,102.5,65.0,NONE,0.0,FULL,0.0,0.545209899553748,4.353476053471169,4.353476053471169,0.0,95.64652394652883,,,,
3002,standard,3.0,0.05,0.116667,0.35,102.5,70.0,NONE,0.0,FULL,0.0,0.5471230342115719,4.353476053471169,4.353476053471169,0.0,95.64652394652883,,,,
3003,standard,3.0,0.05,0.116667,0.35,102.5,75.0,NONE,0.0,FULL,0.0,0.5473317006924832,4.353476053471169,4.353476053471169,0.0,95.64652394652883,,,,
3004,standard,3.0,0.05,0.116667,0.35,102.5,80.0,NONE,0.0,FULL,0.0,0.5473396572795312,4.353476053471169,4.353476053471169,0.0,95.64652394652883,,,,
3005,standard,3.0,0.05,0.116667,0.35,105.0,65.0,NONE,0.0,FULL,0.0,0.5781432990505415,5.088330016259846,5.088330016259846,0.0,94.91166998374015,,,,
3006,standard,3.0,0.05,0.116667,0.35,105.0,70.0,NONE,0.0,FULL,0.0,0.581426292072348,5.088330016259846,5.088330016259846,0.0,94.91166998374015,,,,
3007,standard,3.0,0.05,0.116667,0.35,105.0,75.0,NONE,0.0,FULL,0.0,0.5819125366560015,5.088330016259846,5.088330016259846,0.0,94.91166998374015,,,,
3008,standard,3.0,0.05,0.116667,0.35,105.0,80.0,NONE,0.0,FULL,0.0,0.5819379141961841,5.088330016259846,5.088330016259846,0.0,94.91166998374015,,,,
3009,standard,3.0,0.05,0.15,0.15,97.5,65.0,NONE,0.0,FULL,0.0,0.4689697055010612,2.878168390435121,2.878168390435121,0.0,97.12183160956488,,,,
3010,standard,3.0,0.05,0.15,0.15,97.5,70.0,NONE,0.0,FULL,0.0,0.5745325740762087,2.878168390435121,2.878168390435121,0.0,97.12183160956488,,,,
3011,standard,3.0,0.05,0.15,0.15,97.5,75.0,NONE,0.0,FULL,0.0,0.6420771333526121,2.878168390435121,2.878168390435121,0.0,97.12183160956488,,,,
3012,standard,3.0,0.05,0.15,0.15,97.5,80.0,NONE,0.0,FULL,0.0,0.664815665444954,2.878168390435121,2.878168390435121,0.0,97.12183160956488,,,,
3013,standard,3.0,0.05,0.15,0.15,100.0,65.0,NONE,0.0,FULL,0.0,0.5275426767861714,4.786580106678159,4.786580106678159,0.0,95.21341989332184,,,,
3014,standard,3.0,0.05,0.15,0.15,100.0,70.0,NONE,0.0,FULL,0.0,0.677945492959246,4.786580106678159,4.786580106678159,0.0,95.21341989332184,,,,
3015,standard,3.0,0.05,0.15,0.15,100.0,75.0,NONE,0.0,FULL,0.0,0.8040395160605807,4.786580106678159,4.786580106678159,0.0,95.21341989332184,,,,
3016,standard,3.0,0.05,0.15,0.15,100.0,80.0,NONE,0.0,FULL,0.0,0.8647322981313276,4.786580106678159,4.786580106678159,0.0,95.21341989332184,,,,
3017,standard,3.0,0.05,0.15,0.15,102.5,65.0,NONE,0.0,FULL,0.0,0.5439241432400334,6.839039452950445,6.839039452950445,0.0,93.16096054704956,,,,
3018,standard,3.0,0.05,0.15,0.15,102.5,70.0,NONE,0.0,FULL,0.0,0.7204976002463435,6.839039452950445,6.839039452950445,0.0,93.16096054704956,,,,
3019,standard,3.0,0.05,0.15,0.15,102.5,75.0,NONE,0.0,FULL,0.0,0.8990573013184455,6.839039452950445,6.839039452950445,0.0,93.16096054704956,,,,
3020,standard,3.0,0.05,0.15,0.15,102.5,80.0,NONE,0.0,FULL,0.0,1.0149377349879678,6.839039452950445,6.839039452950445,0.0,93.16096054704956,,,,
3021,standard,3.0,0.05,0.15,0.15,105.0,65.0,NONE,0.0,FULL,0.0,0.5428210892111798,8.64227584727682,8.64227584727682,0.0,91.35772415272318,,,,
3022,standard,3.0,0.05,0.15,0.15,105.0,70.0,NONE,0.0,FULL,0.0,0.7361657829803647,8.64227584727682,8.64227584727682,0.0,91.35772415272318,,,,
3023,standard,3.0,0.05,0.15,0.15,105.0,75.0,NONE,0.0,FULL,0.0,0.952954645247251,8.64227584727682,8.64227584727682,0.0,91.35772415272318,,,,
3024,standard,3.0,0.05,0.15,0.15,105.0,80.0,NONE,0.0,FULL,0.0,1.1327863859433984,8.64227584727682,8.64227584727682,0.0,91.35772415272318,,,,
3025,standard,3.0,0.05,0.15,0.216667,97.5,65.0,NONE,0.0,FULL,0.0,0.5082568817597191,3.0067033072435834,3.0067033072435834,0.0,96.99329669275642,,,,
3026,standard,3.0,0.05,0.15,0.216667,97.5,70.0,NONE,0.0,FULL,0.0,0.5336938183677137,3.0067033072435834,3.0067033072435834,0.0,96.99329669275642,,,,
3027,standard,3.0,0.05,0.15,0.216667,97.5,75.0,NONE,0.0,FULL,0.0,0.5409251639185152,3.0067033072435834,3.0067033072435834,0.0,96.99329669275642,,,,
3028,standard,3.0,0.05,0.15,0.216667,97.5,80.0,NONE,0.0,FULL,0.0,0.5415516516926984,3.0067033072435834,3.0067033072435834,0.0,96.99329669275642,,,,
3029,standard,3.0,0.05,0.15,0.216667,100.0,65.0,NONE,0.0,FULL,0.0,0.5822852714598193,4.253080544809563,4.253080544809563,0.0,95.74691945519044,,,,
3030,standard,3.0,0.05,0.15,0.216667,100.0,70.0,NONE,0.0,FULL,0.0,0.623988934944033,4.253080544809563,4.253080544809563,0.0,95.74691945519044,,,,
3031,standard,3.0,0.05,0.15,0.216667,100.0,75.0,NONE,0.0,FULL,0.0,0.6404630402576363,4.253080544809563,4.253080544809563,0.0,95.74691945519044,,,,
3032,standard,3.0,0.05,0.15,0.216667,100.0,80.0,NONE,0.0,FULL,0.0,0.6428781556710227,4.253080544809563,4.253080544809563,0.0,95.74691945519044,,,,
3033,standard,3.0,0.05,0.15,0.216667,102.5,65.0,NONE,0.0,FULL,0.0,0.634084795426693,5.585239656698533,5.585239656698533,0.0,94.41476034330147,,,,
3034,standard,3.0,0.05,0.15,0.216667,102.5,70.0,NONE,0.0,FULL,0.0,0.6929152416241896,5.585239656698533,5.585239656698533,0.0,94.41476034330147,,,,
3035,standard,3.0,0.05,0.15,0.216667,102.5,75.0,NONE,0.0,FULL,0.0,0.7233185430778537,5.585239656698533,5.585239656698533,0.0,94.41476034330147,,,,
3036,standard,3.0,0.05,0.15,0.216667,102.5,80.0,NONE,0.0,FULL,0.0,0.7299944255740519,5.585239656698533,5.585239656698533,0.0,94.41476034330147,,,,
3037,standard,3.0,0.05,0.15,0.216667,105.0,65.0,NONE,0.0,FULL,0.0,0.6690080598110614,6.866380380790815,6.866380380790815,0.0,93.13361961920918,,,,
3038,standard,3.0,0.05,0.15,0.216667,105.0,70.0,NONE,0.0,FULL,0.0,0.7472391552197354,6.866380380790815,6.866380380790815,0.0,93.13361961920918,,,,
3039,standard,3.0,0.05,0.15,0.216667,105.0,75.0,NONE,0.0,FULL,0.0,0.7936532412164171,6.866380380790815,6.866380380790815,0.0,93.13361961920918,,,,
3040,standard,3.0,0.05,0.15,0.216667,105.0,80.0,NONE,0.0,FULL,0.0,0.8079451245724789,6.866380380790815,6.866380380790815,0.0,93.13361961920918,,,,
3041,standard,3.0,0.05,0.15,0.283333,97.5,65.0,NONE,0.0,FULL,0.0,0.537219022230544,3.1003893457696847,3.1003893457696847,0.0,96.89961065423032,,,,
3042,standard,3.0,0.05,0.15,0.283333,97.5,70.0,NONE,0.0,FULL,0.0,0.5412481154832529,3.1003893457696847,3.1003893457696847,0.0,96.89961065423032,,,,
3043,standard,3.0,0.05,0.15,0.283333,97.5,75.0,NONE,0.0,FULL,0.0,0.5417154256892793,3.1003893457696847,3.1003893457696847,0.0,96.89961065423032,,,,
3044,standard,3.0,0.05,0.15,0.283333,97.5,80.0,NONE,0.0,FULL,0.0,0.5417279015912604,3.1003893457696847,3.1003893457696847,0.0,96.89961065423032,,,,
3045,standard,3.0,0.05,0.15,0.283333,100.0,65.0,NONE,0.0,FULL,0.0,0.6022324746928442,4.0244947856550795,4.0244947856550795,0.0,95.97550521434492,,,,
3046,standard,3.0,0.05,0.15,0.283333,100.0,70.0,NONE,0.0,FULL,0.0,0.6103709064889206,4.0244947856550795,4.0244947856550795,0.0,95.97550521434492,,,,
3047,standard,3.0,0.05,0.15,0.283333,100.0,75.0,NONE,0.0,FULL,0.0,0.6117915655590697,4.0244947856550795,4.0244947856550795,0.0,95.97550521434492,,,,
3048,standard,3.0,0.05,0.15,0.283333,100.0,80.0,NONE,0.0,FULL,0.0,0.6118749582462251,4.0244947856550795,4.0244947856550795,0.0,95.97550521434492,,,,
3049,standard,3.0,0.05,0.15,0.283333,102.5,65.0,NONE,0.0,FULL,0.0,0.6565089764901002,5.003602657901666,5.003602657901666,0.0,94.99639734209833,,,,
3050,standard,3.0,0.05,0.15,0.283333,102.5,70.0,NONE,0.0,FULL,0.0,0.6706817071817162,5.003602657901666,5.003602657901666,0.0,94.99639734209833,,,,
3051,standard,3.0,0.05,0.15,0.283333,102.5,75.0,NONE,0.0,FULL,0.0,0.6740966220853867,5.003602657901666,5.003602657901666,0.0,94.99639734209833,,,,
3052,standard,3.0,0.05,0.15,0.283333,102.5,80.0,NONE,0.0,FULL,0.0,0.6743725956441394,5.003602657901666,5.003602657901666,0.0,94.99639734209833,,,,
3053,standard,3.0,0.05,0.15,0.283333,105.0,65.0,NONE,0.0,FULL,0.0,0.6976133387673378,5.937234276817975,5.937234276817975,0.0,94.06276572318203,,,,
3054,standard,3.0,0.05,0.15,0.283333,105.0,70.0,NONE,0.0,FULL,0.0,0.7186587476732365,5.937234276817975,5.937234276817975,0.0,94.06276572318203,,,,
3055,standard,3.0,0.05,0.15,0.283333,105.0,75.0,NONE,0.0,FULL,0.0,0.7248666250304285,5.937234276817975,5.937234276817975,0.0,94.06276572318203,,,,
3056,standard,3.0,0.05,0.15,0.283333,105.0,80.0,NONE,0.0,FULL,0.0,0.7257697129142081,5.937234276817975,5.937234276817975,0.0,94.06276572318203,,,,
3057,standard,3.0,0.05,0.15,0.35,97.5,65.0,NONE,0.0,FULL,0.0,0.5615080546164662,3.1648045790246755,3.1648045790246755,0.0,96.83519542097532,,,,
3058,standard,3.0,0.05,0.15,0.35,97.5,70.0,NONE,0.0,FULL,0.0,0.5619340998742017,3.1648045790246755,3.1648045790246755,0.0,96.83519542097532,,,,
3059,standard,3.0,0.05,0.15,0.35,97.5,75.0,NONE,0.0,FULL,0.0,0.5619522317984355,3.1648045790246755,3.1648045790246755,0.0,96.83519542097532,,,,
3060,standard,3.0,0.05,0.15,0.35,97.5,80.0,NONE,0.0,FULL,0.0,0.5619523355445291,3.1648045790246755,3.1648045790246755,0.0,96.83519542097532,,,,
3061,standard,3.0,0.05,0.15,0.35,100.0,65.0,NONE,0.0,FULL,0.0,0.6206727760023627,3.922958644507929,3.922958644507929,0.0,96.07704135549207,,,,
3062,standard,3.0,0.05,0.15,0.35,100.0,70.0,NONE,0.0,FULL,0.0,0.6217293152872313,3.922958644507929,3.922958644507929,0.0,96.07704135549207,,,,
3063,standard,3.0,0.05,0.15,0.35,100.0,75.0,NONE,0.0,FULL,0.0,0.6218043083324449,3.922958644507929,3.922958644507929,0.0,96.07704135549207,,,,
3064,standard,3.0,0.05,0.15,0.35,100.0,80.0,NONE,0.0,FULL,0.0,0.621805663416396,3.922958644507929,3.922958644507929,0.0,96.07704135549207,,,,
3065,standard,3.0,0.05,0.15,0.35,102.5,65.0,NONE,0.0,FULL,0.0,0.6672685728393839,4.672656785721017,4.672656785721017,0.0,95.32734321427898,,,,
3066,standard,3.0,0.05,0.15,0.35,102.5,70.0,NONE,0.0,FULL,0.0,0.6695123272319738,4.672656785721017,4.672656785721017,0.0,95.32734321427898,,,,
3067,standard,3.0,0.05,0.15,0.35,102.5,75.0,NONE,0.0,FULL,0.0,0.6697557332802733,4.672656785721017,4.672656785721017,0.0,95.32734321427898,,,,
3068,standard,3.0,0.05,0.15,0.35,102.5,80.0,NONE,0.0,FULL,0.0,0.6697649794184309,4.672656785721017,4.672656785721017,0.0,95.32734321427898,,,,
3069,standard,3.0,0.05,0.15,0.35,105.0,65.0,NONE,0.0,FULL,0.0,0.7112080267493701,5.442783351142381,5.442783351142381,0.0,94.55721664885762,,,,
3070,standard,3.0,0.05,0.15,0.35,105.0,70.0,NONE,0.0,FULL,0.0,0.7151120774758093,5.442783351142381,5.442783351142381,0.0,94.55721664885762,,,,
3071,standard,3.0,0.05,0.15,0.35,105.0,75.0,NONE,0.0,FULL,0.0,0.7156871370005182,5.442783351142381,5.442783351142381,0.0,94.55721664885762,,,,
3072,standard,3.0,0.05,0.15,0.35,105.0,80.0,NONE,0.0,FULL,0.0,0.7157170317872862,5.442783351142381,5.442783351142381,0.0,94.55721664885762,,,,
3073,european_ki,1.0,0.01,0.05,0.15,97.5,65.0,NONE,0.0,FULL,0.0,0.015535685666655537,0.23986577731983516,0.23986577731983516,0.0,99.76013422268016,,,,
3074,european_ki,1.0,0.01,0.05,0.15,97.5,70.0,NONE,0.0,FULL,0.0,0.026570594861489397,0.23986577731983516,0.23986577731983516,0.0,99.76013422268016,,,,
3075,european_ki,1.0,0.01,0.05,0.15,97.5,75.0,NONE,0.0,FULL,0.0,0.0477178898319151,0.23986577731983516,0.23986577731983516,0.0,99.76013422268016,,,,
3076,european_ki,1.0,0.01,0.05,0.15,97.5,80.0,NONE,0.0,FULL,0.0,0.08061132028372928,0.23986577731983516,0.23986577731983516,0.0,99.76013422268016,,,,
3077,european_ki,1.0,0.01,0.05,0.15,100.0,65.0,NONE,0.0,FULL,0.0,0.01477423314778693,0.3733450344186622,0.3733450344186622,0.0,99.62665496558134,,,,
3078,european_ki,1.0,0.01,0.05,0.15,100.0,70.0,NONE,0.0,FULL,0.0,0.024955283306348844,0.3733450344186622,0.3733450344186622,0.0,99.62665496558134,,,,
3079,european_ki,1.0,0.01,0.05,0.15,100.0,75.0,NONE,0.0,FULL,0.0,0.045694575396926715,0.3733450344186622,0.3733450344186622,0.0,99.62665496558134,,,,
3080,european_ki,1.0,0.01,0.05,0.15,100.0,80.0,NONE,0.0,FULL,0.0,0.08059207868747274,0.3733450344186622,0.3733450344186622,0.0,99.62665496558134,,,,
3081,european_ki,1.0,0.01,0.05,0.15,102.5,65.0,NONE,0.0,FULL,0.0,0.013949862076419508,0.5205009161052345,0.5205009161052345,0.0,99.47949908389477,,,,
3082,european_ki,1.0,0.01,0.05,0.15,102.5,70.0,NONE,0.0,FULL,0.0,0.022740599059519393,0.5205009161052345,0.5205009161052345,0.0,99.47949908389477,,,,
3083,european_ki,1.0,0.01,0.05,0.15,102.5,75.0,NONE,0.0,FULL,0.0,0.04130887571055371,0.5205009161052345,0.5205009161052345,0.0,99.47949908389477,,,,
