date,portfolio_value,product_mtm,hedge_mtm,cash,cashflows,transaction_costs,product_pnl,hedge_pnl,total_pnl,spot,volatility,rate,basis_yield,implied_q,pricing_q,active_contract,futures_price,futures_ttm,futures_multiplier,futures_contracts,alive,knocked_in,knocked_out,matured
2024-06-17,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6738.059615397458,0.25,0.02,-0.05984246812214106,0.07984246812214106,0.08,IM2407,6702.708635212077,0.08767123287671233,200.0,0.0,False,False,True,False
2024-06-18,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6729.878384602542,0.25,0.02,-0.05984738263817211,0.0798473826381721,0.08,IM2407,6695.670894710646,0.08493150684931507,200.0,0.0,False,False,True,False
2024-06-19,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6721.70208268057,0.25,0.02,-0.05985229769258106,0.07985229769258106,0.08,IM2407,6688.635563717274,0.0821917808219178,200.0,0.0,False,False,True,False
2024-06-20,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6713.540561438531,0.25,0.02,-0.059857213285435154,0.07985721328543516,0.08,IM2407,6681.612448974676,0.07945205479452055,200.0,0.0,False,False,True,False
2024-06-21,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6705.403654873839,0.25,0.02,-0.05986212941679857,0.07986212941679857,0.08,IM2407,6674.611345946063,0.07671232876712329,200.0,0.0,False,False,True,False
2024-06-24,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6697.301167325144,0.25,0.02,-0.059876881042615626,0.07987688104261563,0.08,IM2407,6669.834488879767,0.0684931506849315,200.0,0.0,False,False,True,False
2024-06-25,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6689.24286165886,0.25,0.02,-0.059881799328685974,0.07988179932868597,0.08,IM2407,6662.904413524984,0.06575342465753424,200.0,0.0,False,False,True,False
2024-06-26,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6681.238447505674,0.25,0.02,-0.05988671815359803,0.07988671815359803,0.08,IM2407,6656.025567483966,0.06301369863013699,200.0,0.0,False,False,True,False
2024-06-27,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6673.2975695611985,0.25,0.02,-0.05989163751741919,0.07989163751741919,0.08,IM2407,6649.20758649324,0.06027397260273973,200.0,0.0,False,False,True,False
2024-06-28,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6665.42979596486,0.25,0.02,-0.059896557420214255,0.07989655742021426,0.08,IM2407,6642.46003632488,0.057534246575342465,200.0,0.0,False,False,True,False
2024-07-01,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6657.644606771044,0.25,0.02,-0.05991132036311986,0.07991132036311986,0.08,IM2407,6637.9743902773425,0.049315068493150684,200.0,0.0,False,False,True,False
2024-07-02,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6649.951382526359,0.25,0.02,-0.05991624242248506,0.07991624242248506,0.08,IM2407,6631.393898457142,0.04657534246575343,200.0,0.0,False,False,True,False
2024-07-03,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6642.359392966816,0.25,0.02,-0.05992116502115518,0.07992116502115518,0.08,IM2407,6624.91203238311,0.043835616438356165,200.0,0.0,False,False,True,False
2024-07-04,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6634.877785848512,0.25,0.02,-0.05992608815920069,0.07992608815920069,0.08,IM2407,6618.537966487404,0.0410958904109589,200.0,0.0,False,False,True,False
2024-07-05,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6627.515575925304,0.25,0.02,-0.05993101183668607,0.07993101183668606,0.08,IM2407,6612.280748522563,0.038356164383561646,200.0,0.0,False,False,True,False
2024-07-08,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6620.281634086724,0.25,0.02,-0.05994578610644985,0.07994578610644985,0.08,IM2407,6608.3215303749,0.030136986301369864,200.0,0.0,False,False,True,False
2024-07-09,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6613.184676669255,0.25,0.02,-0.05995071194235896,0.07995071194235896,0.08,IM2407,6602.3226183248,0.0273972602739726,200.0,0.0,False,False,True,False
2024-07-10,-169496.8422877504,0.0,25391.371769033867,-194888.21405678426,-194888.21405678426,0.0,-194888.21405678426,25391.371769033867,-169496.8422877504,6606.233254953823,0.25,0.02,-0.05995563831804875,0.07995563831804875,0.08,IM2407,6596.466875816541,0.024657534246575342,200.0,0.0,False,False,True,False
